conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count
1886006125654626316;Mon Feb 03 09:27:35 +0000 2025;2;@bananamilk908 bener jirr di kantor banyak yang kena cut gara gara efisiensi anggaran;1886345780598022365;;bananamilk908;in;;0;0;0
1886345694501654904;Mon Feb 03 09:27:14 +0000 2025;2;Kanwil Ditjenpas Aceh Ikuti Apel Pagi Bersama Wamenkum Tekankan Efisiensi Anggaran Baca selengkapnya di https://t.co/0p4QstuoQH https://t.co/czjfSbz0LW;1886345694501654904;https://pbs.twimg.com/media/Gi2lPyzawAARwT3.jpg;;in;;0;0;0
1886341114103210415;Mon Feb 03 09:26:47 +0000 2025;0;Subsidi LPG terbatas. Anggaran K/L dipangkas. Coverage BPJS semakin terbatas. Tukin ASN tidak dibayar. Semua dipangkas dengan dalih efisiensi padahal untuk biaya MBG. Setelah tau program itu berpengaruh ke hajat hidup rakyat masih berfikiran Sopo wae Presiden e Podo ae ?;1886345579174719823;;robbyrahmet;in;Pejaya, Indonesia;0;1;0
1886343918180307266;Mon Feb 03 09:26:26 +0000 2025;0;@antaranews Bodoh tak ada efisiensi hanya pemindahan mata anggaran @setkabgoid @kemenkeu;1886345490444501033;;antaranews;in;;0;0;0
1886345329160917205;Mon Feb 03 09:25:47 +0000 2025;2;Bangun wok gengsi amat ninjau ulang program konyol. Realistis dikit udah tua ambis ke hal yg lebih akurat kek. Skala prioritas lu ngebangun negara dari beginian? Angon kambing aja kata gua mah tod bebas kasih kasih pakan dah. Efisiensi anggaran cma buat alokasi ke program konyol;1886345329160917205;;;in;;0;0;0
1886343918180307266;Mon Feb 03 09:20:11 +0000 2025;2;Jadi kami memaklumi memahami langkah-langkah yang dilakukan pemerintah dalam hal ini adalah Presiden Prabowo Subianto untuk melakukan efisiensi anggaran kata Rifqinizamy. https://t.co/OzKJWgCJH1;1886343918180307266;;;in;NKRI;0;1;0
1886343872193966125;Mon Feb 03 09:20:00 +0000 2025;3;Efisiensi Anggaran Mendagri: Kami Belajar dari Pengalaman Covid-19 https://t.co/TwfcUO5bbx;1886343872193966125;;;in;Indonesia;0;1;1
1886297865829613787;Mon Feb 03 06:17:12 +0000 2025;0;Selain itu sesuai dengan instruksi Presiden Distrik Navigasi Tipe B Tanjung Priok juga melaksanakan langkah-langkah penghematan sebagai upaya efisiensi anggaran.;1886297871592620337;;disnavpriok;in;Jakarta Utara, DKI Jakarta;0;1;0
1886297643728646161;Mon Feb 03 06:16:18 +0000 2025;8;𝐓𝐀𝐍𝐏𝐀 𝐏𝐄𝐍𝐎𝐍𝐓𝐎𝐍 dikarenakan efisiensi anggaran penyelenggaraan pertandingan sebesar Rp 180.000.000 - https://t.co/Szwa0UKeh4;1886297643728646161;https://pbs.twimg.com/media/Gi15s7KbkAEhIW6.jpg;;in;SEMARANG;1;5;2
1886293555649687955;Mon Feb 03 06:00:03 +0000 2025;0;Para pegawai LRSDKP mengikuti Apel Pagi bersama dengan IPSAL Pamekasan. Apel pagi kali ini dipimpin langsung oleh Kepala LRSDKP Rizki Anggoro Adi. Dalam amanatnya beliau menyampaikan tentang Efisiensi Anggaran. #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas https://t.co/A3maLdYkLl;1886293555649687955;https://pbs.twimg.com/media/Gi114I4bUAA93iR.jpg;;in;Bungus Teluk Kabung, Indonesia;0;1;0
1886292945583927435;Mon Feb 03 05:57:38 +0000 2025;0;Dan lo semua harus tau instansi kaga becus ini GAK KENA EFISIENSI!!!!!! Sementara instansi lain yang BENER KERJANYA malah kena EFISIENSI AKA PEMOTONGAN ANGGARAN!!!!!!!!;1886292945583927435;;;in;;0;0;0
1886291561832714261;Mon Feb 03 05:52:08 +0000 2025;4;Presiden Prabowo Subianto menginstruksikan kepada seluruh Kementerian dan Lembaga untuk melakukan efisiensi anggaran hingga mencapai Rp256 1 triliun pada tahun 2025. Namun nyatanya kebijakan ini tak berlaku untuk sebagian instansi pemerintah. Namun ternyata ada kementerian dan https://t.co/NaGxhmYdwH;1886291561832714261;https://pbs.twimg.com/media/Gi1z_mabUAAK8bS.png;;in;Indonesia;0;0;0
1886291317665460659;Mon Feb 03 05:51:10 +0000 2025;2;Efisiensi anggaran LPG 3 kg mafia tanah pagar laut PSN IKN MBG tukin Dosen Ampe bingung mau ngikutin yg mana dulu dari saking jor2annya nyiksa rakyat dari segala sisi;1886291317665460659;;;in;outer space;0;0;0
1886291070583205952;Mon Feb 03 05:50:11 +0000 2025;0;Anggaran Kementerian Koperasi Dipotong Rp 288 Miliar demi Efisiensi https://t.co/HN9ARKS526 Install aplikasi kumparan baca lebih nyaman tanpa iklan https://t.co/mjEqi6mja9;1886291070583205952;;;in;Indonesia;0;0;0
1886291001452400976;Mon Feb 03 05:49:54 +0000 2025;0;4 kata lucu: Nobar rapat efisiensi anggaran;1886291001452400976;;;in;;0;0;0
1886290455408889902;Mon Feb 03 05:47:44 +0000 2025;0;Unu Ibnudin Pimpin Apel Perdana Tegaskan Efisiensi Anggaran dan Kesiapan Pilkada https://t.co/HYv6s6pRoU;1886290455408889902;;;in;Bangka Belitung, Indonesia;0;0;0
1885912030068244801;Mon Feb 03 05:46:37 +0000 2025;0;@thisisantis Satu-satunya kondisi keuangan yang bisa mempengaruhi terlambatnya NIP terbit itu kalau pegawai BKN/BKD gak digaji. Efisiensi operasional ya memang gak ada pengaruh. Kita ada di situasi apa? Kondisi keuangan yang dimaksud akun garis lucu itu terkait efisiensi anggaran kan?;1886290171643224298;;thisisantis;in;Titik Nol;0;1;0
1886290068228411480;Mon Feb 03 05:46:12 +0000 2025;3;Direktorat Kerja Sama Politik dan Keamanan ASEAN officially signing off kalo efisiensi nya motong 70% anggaran wkwkwkwkwk Thanks yang milih 02 udah berkontribusi membuat banyak pihak jadi kesulitan :);1886290068228411480;;;in;;0;0;1
1886288507041419388;Mon Feb 03 05:40:00 +0000 2025;7;Lakukan efisiensi anggaran untuk ATK hingga 90% Mendagri Tito potong pagu dari Rp 4 792 triliun jadi Rp 2 038 triliun. Efisiensi mencakup berbagai item apa saja? https://t.co/UQWUPwVHXp;1886288507041419388;;;in;;1;0;2
1886288022246953430;Mon Feb 03 05:38:04 +0000 2025;0;Eudaaannnn https://t.co/z2vqXadsrF Mendagri Tito menerapkan efisiensi anggaran di Kemendagri sesuai Instruksi Presiden RI Nomor 1 Tahun 2025. Tito mengatakan efisiensi itu sebesar 57 46%.;1886288022246953430;;;in;;0;0;0
1885912030068244801;Mon Feb 03 05:35:08 +0000 2025;0;@amsiong41 Betul berpengaruh tapi pelaksanaan latsar cepat atau lambat itu udah ada dari dulu masalah lebih karena cara kerja K/L/D sendiri dibanding karena ada efisiensi anggaran;1886287282547859639;;amsiong41;in;Titik Nol;0;0;0
1886284822806712332;Mon Feb 03 05:25:21 +0000 2025;556;Laga PSIS Semarang hadapi Dewa United FC pada 3 Februari 2025 di Stadion Jatidiri akan digelar 𝐓𝐀𝐍𝐏𝐀 𝐏𝐄𝐍𝐎𝐍𝐓𝐎𝐍 dikarenakan efisiensi anggaran penyelenggaraan pertandingan sebesar Rp 180.000.000 - Selengkapnya https://t.co/ee9epnahBx #PSIS https://t.co/l3vH7lrXaM;1886284822806712332;https://pbs.twimg.com/media/Gi1uCb4a0AEfq2D.jpg;;in;Semarang, Jawa Tengah;497;399;87
1886284335491490037;Mon Feb 03 05:23:25 +0000 2025;0;Efisiensi anggaran Lpg 3kg Jadi apa lagi?;1886284335491490037;;;in;;0;0;0
1886282915715420271;Mon Feb 03 05:23:21 +0000 2025;0;@gembrit Apa itu efisiensi anggaran!?!!!!;1886284317766426934;;gembrit;in;;0;0;0
1886283557590688222;Mon Feb 03 05:20:20 +0000 2025;0;APEL VIRTUAL NASIONAL: RUTAN MAUMERE SIAP IMPLEMENTASIKAN KUHP BARU DAN EFISIENSI ANGGARAN #rutanmaumere #kemenimipas #kemenkohukumhamimipas https://t.co/WRNyYXSNMR;1886283557590688222;https://pbs.twimg.com/media/Gi1s5Sga0AANBTa.jpg;;in;Maumere, Indonesia;0;0;0
1886282985017680151;Mon Feb 03 05:18:03 +0000 2025;0;Prabowo Pangkas Anggaran Gede-gedean buat PNS Ini Kata Kepala BKN. Kepala Badan Kepegawaian Negara (BKN) Zudan Arif menyampaikan arahan terkait efisiensi anggaran sesuai instruksi Presiden Prabowo Subianto. https://t.co/NU5uGLo3AW;1886282985017680151;;;in;dʒəmɪrəˈwaɪ;0;0;0
1886280385882988629;Mon Feb 03 05:07:44 +0000 2025;0;Kepala Badan Kepegawaian Negara (BKN) Zudan Arif menyampaikan arahan terkait efisiensi anggaran sesuai instruksi Presiden Prabowo Subianto. https://t.co/6NEPKGJ6EJ;1886280385882988629;;;in;Jakarta, Indonesia;0;0;0
1886279703922962590;Mon Feb 03 05:05:01 +0000 2025;0;https://t.co/yiCAkSrVOr Kepala Badan Kepegawaian Negara (BKN) Zudan Arif menyampaikan arahan terkait efisiensi anggaran sesuai instruksi Presiden Prabowo Subianto.;1886279703922962590;;;in;Indonesia;0;0;0
1886278821420417493;Mon Feb 03 05:01:31 +0000 2025;2;kalo efisiensi anggaran terus2an mungkin gak ya ASN nya demo juga?;1886278821420417493;;;in;ring 1,5 sebelah Mayor Teddy;0;0;0
1886278601638887763;Mon Feb 03 05:00:47 +0000 2025;0;Di kesempatan yang sama beliau juga menekankan kebijakan efisiensi anggaran yang tertuang dalam Instruksi Presiden Nomor 1 Tahun 2025. Kebijakan tersebut meliputi pengurangan belanja perjalanan dinas hingga 50% serta pembatasan kegiatan seremonial.;1886278640650141837;;MadiunBapas;in;Kota Madiun, Jawa Timur;0;1;0
1886278140697485712;Mon Feb 03 04:58:48 +0000 2025;0;mana kantor berdampak efisiensi anggaran wkwk ya Allah kenapa aku wni;1886278140697485712;;;in;;0;1;0
1886277923159830905;Mon Feb 03 04:57:56 +0000 2025;0;Semoga anggaran kepangkas bener2 balik ke rakyat. Gak dikorupsi https://t.co/YmxCe1yCOk Beredar nota dinas di Badan Kepegawaian Negara (BKN) yang memuat perintah efisiensi penggunaan sarana dan prasarana kantor.;1886277923159830905;;;in;JakSel;0;0;0
1886276348320358590;Mon Feb 03 04:53:50 +0000 2025;0;Saya harapkan efisiensi ini dapat menghemat anggaran negara namun tetap dapat mengoptimalkan capaian kinerja BRPSDI di tahun 2025 ungkap Iswari.;1886276888831910151;;BPPSDM_BRPSDI;in;Purwakarta, West Java;0;1;0
1886276348320358590;Mon Feb 03 04:53:35 +0000 2025;0;"Tim kerja tlh identifikasi kembali anggaran/belanja kegiatan u/ efisiensi sesuai dgn kebijakan BPPSDMKP &amp; KKP. Media komunikasi online akan semakin efektif digunakan u/ keg pertemuan &amp; workshop. Hasil identifikasi efisiensi akan ditindaklanjuti &amp; dibahas dgn Tim Reviu BPPSDMKP";1886276825376252193;;BPPSDM_BRPSDI;in;Purwakarta, West Java;0;1;0
1886276616978079816;Mon Feb 03 04:52:45 +0000 2025;524;"Terkait instruksi presiden di awal tahun 2025 tentang efisiensi anggaran pendapat pribadi saya: 1. Tidak masalah itu hak presiden. Beliau punya kapasitas lbh besar dari saya dlm melihat masalah &amp; solusi bangsa. 2. Bersyukur karena efisensi tidak menyentuh belanja pegawai.";1886276616978079816;;;in;sesuai SPPD;9;12;92
1886276477391610263;Mon Feb 03 04:52:12 +0000 2025;1;Pj. Bupati Bekasi Dedy Supriyadi berpesan kepada seluruh pegawai di lingkungan Pemkab Bekasi untuk segera menindaklajuti adanya Instruksi Presiden (Inpres) Nomor 1 Tahun 2025 tentang Efisiensi Belanja dalam Pelaksanaan APBN dan APBD Tahun Anggaran 2025. https://t.co/OWqQBQqpd0;1886276477391610263;https://pbs.twimg.com/media/Gi1mdaja8AA14Hl.jpg;;in;Bekasi, Jawa Barat;0;1;0
1886276348320358590;Mon Feb 03 04:51:41 +0000 2025;0;#SobatBahari dalam rangka menindaklanjuti Instruksi Presiden Nomor 1 Tahun 2025 tentang Efisiensi Belanja dalam Pelaksanaan APBN dan APBD Tahun Anggaran 2025 serta arahan Rapim BPPSDMKP BRPSDI laksanakan rapat yang membahas efisiensi anggaran dan perjanjian kinerja tahun 2025. https://t.co/1PHv1H3xEa;1886276348320358590;https://pbs.twimg.com/media/Gi1mUBCbcAAhLeq.jpg;;in;Purwakarta, West Java;0;1;0
1885970131710575069;Mon Feb 03 04:49:11 +0000 2025;0;@ssunfloowers @prabowo Presiden Prabowo Tekankan Penyusunan Anggaran Harus Berorientasi pada Efisiensi dan Penghematan https://t.co/KsRG17hd7k;1886275718109381069;;ssunfloowers;in;Makassar, Indonesia;0;0;0
1885970131710575069;Mon Feb 03 04:49:10 +0000 2025;0;@ssunfloowers @prabowo Presiden Prabowo Tekankan Penyusunan Anggaran Harus Berorientasi pada Efisiensi dan Penghematan https://t.co/f91DqdmEpb;1886275716377165859;;ssunfloowers;in;Makassar, Indonesia;0;0;0
1885991682887635005;Mon Feb 03 04:37:38 +0000 2025;3;@MiKocok78 @yanuarnugroho maaf salah satuan sebelum pemotongan anggaran untuk Operasional dan Pemeliharaan Bidang sumber daya air itu sebesar 5 Triliyun setelah efisiensi jadi 340 Miliyar menurun drastis sehingga pemeliharaan infrastruktur utama bidang air akan sangat terganggu;1886272812211642751;;MiKocok78;in;Solo, ID;0;0;0
1886272050106617975;Mon Feb 03 04:34:36 +0000 2025;1;Pemotongan ini menjadi membabi buta karena sama sekali tidak membedakan Pagu besar sedang atau kecil. Yg pagu kecil ada tugas fungsi pokok yang kudu jalan tapi akan mati karena efisiensi ini. Jgn lupa sisa anggaran itu masih utk belanja pegawai lho ya.;1886272050106617975;;;in;Jakarta-Indonesia;0;1;0
1886268789299511356;Mon Feb 03 04:21:39 +0000 2025;0;Yang begini ga dapet efisiensi anggaran? Anggaran ga ada pangkasan? Ya Yesus apalah selama ini kerja lurus ga neko neko;1886268789299511356;;;in;Sragen;0;1;0
1886266876696858923;Mon Feb 03 04:14:03 +0000 2025;0;Negoro ne prabowo ancen tel gatelll. Efisiensi anggaran kok lagi januari diusulke.;1886266876696858923;;;in;Sleman, Indonesia;0;0;0
1886266147898810382;Mon Feb 03 04:11:09 +0000 2025;0;RUTAN KEFAMENANU HADIRI APEL PAGI BERSAMA VIRTUAL WAMENKUM TEKANKAN KUHP BARU DAN EFISIENSI ANGGARAN https://t.co/YdLU2yTevd;1886266147898810382;https://pbs.twimg.com/media/Gi1c0eXasAAXBDv.jpg;;in;kefamenanu;0;0;0
1886049865286996150;Mon Feb 03 04:04:21 +0000 2025;1;@abulmuzaffar10 Simpel itu janji kampanye eksposure luas dampaknya gede Kalo efisiensi anggaran kan yg ngerasain PNS doang protes juga masih bisa diredam;1886264437642080698;;abulmuzaffar10;in;53°25′50.95″N 2°57′38.98″W;0;1;0
1885932259506884972;Mon Feb 03 04:04:20 +0000 2025;0;@kumparan Kerenlah (K/L) yang engga terdampak efisiensi anggaran. ;1886264430641676432;;kumparan;in;Indonesia;0;1;0
1885966302822756496;Mon Feb 03 01:12:34 +0000 2025;0;@tvOneNews Efisiensi juga tuh kementerian. Buat seringkas mungkin. Bikin Inpres soal penghematan anggaran tapi kementerian nya berlebihan. Negara lain saja kementerian cuma sedikit. Dan ga banyak guna juga buat rakyat;1886221205361029382;;tvOneNews;in;;0;0;0
1885684577446088763;Mon Feb 03 01:06:27 +0000 2025;0;@sutanmangara Pemangkasan anggaran besar2an tapi jumlah menterinya sampai 100 kontradiktif dengan maksud dari efisiensi.;1886219664994582769;;sutanmangara;in;Indonesia;0;0;0
1885997907163390065;Mon Feb 03 01:02:29 +0000 2025;11;@SigitWasito8 Presidennya sibuk melakukan efisiensi perjalanan dinas wakilnya menghabiskan anggaran perjalanan dinas.;1886218668692099237;;SigitWasito8;in;;0;1;0
1886218514446623103;Mon Feb 03 01:01:52 +0000 2025;0;@BadanPangan halo min mau bertanya dengan adanya efisiensi anggaran di badan pangan nasional apakah ini akan mempengaruhi jadwal masuk CPNS di Badan Pangan Nasional?;1886218514446623103;;BadanPangan;in;DKI Jakarta, Indonesia;0;1;0
1886218099340517607;Mon Feb 03 01:00:13 +0000 2025;0;Situasi nasional sekarang menerapkan kebijakan efisiensi anggaran. Maka kedepan kepesertaan teman-teman mohon diperhitungkan. Efisiensi dengan memandang urgensi suatu kegiatan apakah perlu ditengok ke lapangan atau dipantau dari sini. https://t.co/vyFeT3qTfQ;1886218099340517607;;;in;Tarubudaya, Ungaran;0;0;0
1885492889654092274;Mon Feb 03 00:54:38 +0000 2025;0;@PNS_Ababil Salfok kepolisian paling gede..ga ada efisiensi anggaran pula. Prabowo kalah Ama parcok kah?;1886216694303232312;;PNS_Ababil;in;;0;0;0
1886215420518314328;Mon Feb 03 00:49:35 +0000 2025;0;Efisiensi Anggaran di BKN: Alokasi BBM Pejabat Dibatasi hingga Mobil Jemputan Pegawai Ditiadakan Ikuti instruksi Presiden Prabowo BKN memangkas anggaran belanja hingga Rp 285 29 miliar. Baca Kompas https://t.co/YOWbRPrm0M @hariankompas;1886215420518314328;;;in;;0;0;0
1886049865286996150;Mon Feb 03 00:46:34 +0000 2025;132;@Percayapr Sebenarnya ga perlu dibatalin tapi tunda aja. Benarin dulu logistiknya supply chainnya terus juga ya naikin dulu pendapatan negara. Jangan sampai efisiensi anggaran yang bikin pemerintah berpotensi shutdown.;1886214665044406653;;Percayapr;in;New York, USA;3;2;6
1885979007042359584;Mon Feb 03 00:45:23 +0000 2025;0;@hansssolo Pejabat kita tuh pemikiran nya kebalik pengennya dilayani dapet keistimewaan menuhin ego dengan fasilitas fantastis dan jadi raja kecil dilingkungan mereka. Bukan mikir gimana efisiensi anggaran dan mendahulukan kesejahteraan rakyat lewat kebijakan yg diambil.;1886214366317687183;;hansssolo;in;Manchester, England;0;0;0
1886214143004582246;Mon Feb 03 00:44:30 +0000 2025;0;Presiden Prabowo Instruksikan Efisiensi Anggaran Pembangunan IKN Turut Terdampak Tidak tanggung-tanggung total efisiensinya ditargetkan mencapai Rp 306 69 T. Lantas apa dampak dari efisiensi ini? Ikuti Kompas https://t.co/wl6h0oXSF5 @hariankompas;1886214143004582246;;;in;;0;0;0
1885991682887635005;Mon Feb 03 00:34:10 +0000 2025;2;@yanuarnugroho Anggaran terbesar itu polisi tentara justru tidak ada pemotongan/efisiensi anggaran ;1886211541688861007;;yanuarnugroho;in;;0;3;0
1885912030068244801;Mon Feb 03 00:33:27 +0000 2025;2;@NonR04 Ya zaman Covid itu tantangan pertama dan kita sudah melewati kesulitan saat itu dengan berbagai cara. Sekarang saat ada efisiensi anggaran ya pelaksanaan latsar tinggal mengikuti ala angkatan Covid aja. Mekanismenya sudah pernah dilakukan tinggal K/L/D eksekusi aja;1886211362248143139;;NonR04;in;Titik Nol;0;0;0
1885929322508362012;Mon Feb 03 00:29:57 +0000 2025;0;@Ichavarma_ Iyaa bener ini skrg banking2 mulai buka ODP spesifik kaya gitu. Efisiensi anggaran kali yaa biar ga perlu rotasi2 lagi. Sooo kandidat harus jeli dan banyak riset sebelum daftar biar ga ngerasa salah jurusan.;1886210479485555073;;Ichavarma_;in;;0;0;0
1886049865286996150;Mon Feb 03 00:21:26 +0000 2025;0;@abulmuzaffar10 Ini bukan efisiensi anggaran tp mindahin pos anggaran dari semua K/L kecuali ijo dan coklat sm depeer ke BGN. Ibarat nggak punya duit buat cicilan mobil akhirnya maksain utk nggk renovasi rumah pdahal atap sdh bocor dimana2;1886208338926633171;;abulmuzaffar10;in;DKI Jakarta, Indonesia;0;0;0
1885991682887635005;Mon Feb 03 00:21:05 +0000 2025;4;@yanuarnugroho Yg aneh anggaran kepolisian sama anggaran DPR ga ada efisiensi sama sekali padahal termasuk yg paling besar Gila sekali negara konoha ini;1886208249709642228;;yanuarnugroho;in;;0;0;0
1886207976572416190;Mon Feb 03 00:20:00 +0000 2025;0;5 Fakta Prabowo Efisiensi Anggaran Rp256 Triliun di APBN 2025 https://t.co/3NJlJYXESB;1886207976572416190;;;in;Jakarta;0;0;0
1886204770635174308;Mon Feb 03 00:07:15 +0000 2025;19;"Yg tdk disadari: yg kena efisiensi itu bukan gaji dan tunjangan (itu udh ada posnya sendiri &amp; gk bisa diganggu gugat) tapi belanja barang &amp; modal. Cth: kemenkes pasti butuh belanja utk peralatan medisnya. Kalo misalnya anggaran berkurang belanjanya kurang yg kena ya masyarakat";1886204770635174308;;;in;;0;0;16
1886020183686537300;Mon Feb 03 00:05:47 +0000 2025;28;@intinyadeh padahal anggaran TNI POLRI gak kena efisiensi tapi kerjanya gak ada ;1886204398776590594;;intinyadeh;in;Jakarta, indonesia;0;0;1
1886199913861787680;Sun Feb 02 23:47:58 +0000 2025;0;gw lihat pemerinta udah efisiensi anggaran bahkan gw pun kena gak ada lagi pembekalan internship di hotel dan ngga dikasih uang duduk. Menurut gw bagus tp gw yang terdampak ngerasa agak anyep juga.;1886199913861787680;;;in;;0;1;0
1885991682887635005;Sun Feb 02 23:46:42 +0000 2025;0;@yanuarnugroho Gila efisiensi anggaran dikdasmen +/- 33% dikti +/-40%. Beneran mau diarahkan ke Indonesia L emas 2045 kah?;1886199595249877369;;yanuarnugroho;in;West Borneo, Indonesia;0;0;0
1889459743476887997;Tue Feb 11 23:41:21 +0000 2025;0;Presiden Prabowo Fokus Terhadap Efisiensi Anggaran Guna Membangun Wilyah Papua. #papuaaman #papuadamai https://t.co/TMSdTwcag2;1889459743476887997;https://pbs.twimg.com/media/Gji1hg9asAE7naJ.jpg;;in;;0;0;0
1889140900489724392;Tue Feb 11 23:41:08 +0000 2025;3;@Dahnilanzar @prabowo Menteri nya 1 batalyon wakil menteri 2 batalyon staf khusus 4 batalyon. Tapi ngomong Efisiensi Anggaran. Bangun2 pak presiden jgn molor terus supaya tidak hidup dalam mimpi. Berapa Militar/bln utk gaji dan fasilitas mereka?? Semua omon2...;1889459688208842872;;Dahnilanzar;in;;0;0;0
1889459456729293075;Tue Feb 11 23:40:13 +0000 2025;0;Efisiensi anggaran jadi langkah mutakhir buat pembangunan efektif Prabowo's move #AnggaranBijakUntukRakyat https://t.co/APBuMTbn3S https://t.co/F7ZqeRkCX4;1889459456729293075;https://pbs.twimg.com/media/Gji1WauaIAUy6Lk.jpg;;in;;0;0;0
1889459208871117180;Tue Feb 11 23:39:14 +0000 2025;1;ANEH BIN AJAIB. Katanya lagi efisiensi anggaran?????? Tapi kok malah nambah stafsus YANG GAK JELAS gini???????;1889459208871117180;;;in;in Park Jihoon's heart;0;0;0
1889459177631916250;Tue Feb 11 23:39:07 +0000 2025;12;Efisiensi anggaran nggak berlaku buat 2 instansi ini https://t.co/ytFhTIYOst;1889459177631916250;https://pbs.twimg.com/tweet_video_thumb/Gji1Gh6aIAIsyEn.jpg;;in;Indonesia;0;3;1
1889459147084800306;Tue Feb 11 23:38:59 +0000 2025;0;Vietnam Pangkas Kementerian dan Lembaga Efisiensi Anggaran Capai Rp 72 5 Triliun https://t.co/choLvLQ9bH;1889459147084800306;;;in;;0;0;0
1889459099429118240;Tue Feb 11 23:38:48 +0000 2025;0;Langkah Presiden Prabowo untuk meningkatkan efisiensi anggaran memastikan bahwa setiap proyek pembangunan dapat berjalan dengan tepat sasaran #AnggaranBijakUntukRakyat;1889459099429118240;;;in;;0;0;0
1889459091124396298;Tue Feb 11 23:38:46 +0000 2025;0;Melalui kebijakan efisiensi anggaran Presiden Prabowo berkomitmen untuk memaksimalkan setiap rupiah yang digunakan demi kemajuan Indonesia #AnggaranBijakUntukRakyat;1889459091124396298;;;in;;0;0;0
1889459012934262820;Tue Feb 11 23:38:27 +0000 2025;0;Presiden Prabowo Subianto menjadikan efisiensi anggaran sebagai prioritas utama untuk memastikan pembangunan yang berkelanjutan di Indonesia #AnggaranBijakUntukRakyat;1889459012934262820;;;in;;0;0;0
1889459010711200007;Tue Feb 11 23:38:27 +0000 2025;0;Efisiensi anggaran adalah kunci agar dana APBN benar-benar berfungsi maksimal untuk rakyat #AnggaranBijakUntukRakyat;1889459010711200007;;;in;;0;0;0
1889458984945590649;Tue Feb 11 23:38:21 +0000 2025;0;Efisiensi anggaran yang dilakukan Presiden Prabowo Subianto akan memberikan dampak positif bagi pembangunan ekonomi dan sosial Indonesia #AnggaranBijakUntukRakyat;1889458984945590649;;;in;;0;0;0
1889458981707588051;Tue Feb 11 23:38:20 +0000 2025;1;Efisiensi anggaran juga deh aku;1889458981707588051;;;in;Clownland🤡;1;0;0
1889458976112456103;Tue Feb 11 23:38:19 +0000 2025;0;Efisiensi anggaran bisa jadi kunci buat mengoptimalkan dana negara biar manfaatnya terasa untuk masyarakat #AnggaranBijakUntukRakyat;1889458976112456103;;;in;;0;0;0
1889458961000308813;Tue Feb 11 23:38:15 +0000 2025;0;Komitmen Prabowo untuk efisiensi anggaran akan membantu mempercepat terwujudnya pembangunan yang merata #AnggaranBijakUntukRakyat;1889458961000308813;;;in;;0;0;0
1889458958592778553;Tue Feb 11 23:38:14 +0000 2025;0;Program efisiensi anggaran yang dijalankan pemerintah semakin memastikan bahwa pembangunan nasional dilakukan dengan lebih terukur dan efektif #AnggaranBijakUntukRakyat;1889458958592778553;;;in;;0;0;0
1889458953479922027;Tue Feb 11 23:38:13 +0000 2025;0;Presiden Prabowo Subianto selalu menekankan pentingnya efisiensi anggaran agar dana negara digunakan dengan optimal untuk kemajuan bangsa #AnggaranBijakUntukRakyat;1889458953479922027;;;in;;0;0;0
1889458945674322115;Tue Feb 11 23:38:11 +0000 2025;0;Efisiensi di tiap lini anggaran adalah bukti komitmen buat rakyat bukan cuma janji #AnggaranBijakUntukRakyat;1889458945674322115;;;in;;0;0;0
1889458938535625117;Tue Feb 11 23:38:10 +0000 2025;0;Efisiensi anggaran akan membuka lebih banyak peluang pembangunan #AnggaranBijakUntukRakyat;1889458938535625117;;;in;;0;0;0
1889454790733865237;Tue Feb 11 23:21:41 +0000 2025;0;Efisiensi anggaran 306 triliun strategi Prabowo buat ekonomi kuat dan pembangunan lebih menyeluruh #AnggaranBijakUntukRakyat https://t.co/CsT68rlySM https://t.co/WrhWA5GYCU;1889454790733865237;https://pbs.twimg.com/media/GjixD2SasAAnQlr.jpg;;in;;0;0;0
1889454664971870719;Tue Feb 11 23:21:11 +0000 2025;0;Prabowo tekankan efisiensi anggaran selaras dengan kebutuhan rakyat Masa depan makin cerah #AnggaranBijakUntukRakyat https://t.co/yUBEFSt6Oo https://t.co/OWEdL9KdeK;1889454664971870719;https://pbs.twimg.com/media/Gjiw_naaIAEsquD.jpg;;in;;0;0;0
1889125074420236454;Tue Feb 11 23:20:23 +0000 2025;1;@abdimuda_id @Gerindra @ardisatriawan @ASN_UnderCover @bang_dasco @BudiBukanIntel @pejabrut @PNS_Ababil Sy kok mikir pengalaman efisiensi ekstrim sudah ada yaitu waktu covid. Tp tidak ada yg sampai pemutusan pegawai honorer masal. Apakah ini lbh ekstrim lagi? Ataukah ada anggaran yg dipertahankan utk keuntungan entitas tertentu shg mengorbankan porsi anggaran pegawai honorer.;1889454465717248308;;abdimuda_id;in;Magelang Utara, Indonesia;0;0;0
1889231087987290481;Tue Feb 11 23:20:02 +0000 2025;0;@raffi1133 @NenkMonica Efisiensi anggaran kesejahteraan rakyat meningkat!;1889454378354090330;;raffi1133;in;;0;0;0
1889454099143467083;Tue Feb 11 23:18:56 +0000 2025;0;Efisiensi pemangkasan anggaran untuk makan gratis bener-bener gak masuk akal orang tua kehilangan kerja demi anaknya makan gratis? Kenapa gak sekalian aja pemerintah hidupin orang tua nya? Cariin lapangan kerja yg baru atau perbanyak lapangan kerja di Nusantara;1889454099143467083;;;in;Australia;0;0;0
